68,-8.71494,-8.70776,-8.70776,-8.86989
69,-8.56486,-8.56418,-8.56418,-8.79076
70,-8.40884,-8.40465,-8.40465,-8.64489
71,-8.25759,-8.2274,-8.2274,-8.53026
72,-8.0403,-8.03045,-8.03045,-8.35121
73,-7.85143,-7.81161,-7.81161,-8.2274
74,-7.57477,-7.56847,-7.56846,-8.03045
75,-7.34677,-7.29831,-7.2983,-7.81161
76,-7.061,-7.02054,-6.99812,-7.46636
77,-6.81669,-6.71952,-6.66458,-7.2709
78,-6.5793,-6.57505,-6.29838,-6.67879
79,-6.40885,-6.41033,-6.06198,-6.44646
80,-8.52378,-8.52875,-8.52295,-8.52308
81,-8.55241,-8.54821,-8.53659,-8.53484
82,-8.55747,-8.5495,-8.5552,-8.55283
83,-8.58811,-8.58479,-8.57246,-8.57413
84,-8.59602,-8.60322,-8.59903,-8.60403
85,-8.63112,-8.63272,-8.62599,-8.63531
86,-8.65615,-8.66195,-8.64908,-8.65934
87,-8.68191,-8.67443,-8.67361,-8.69144
88,-8.58133,-8.56418,-8.56418,-8.73253
89,-8.43154,-8.40465,-8.40465,-8.6656
90,-8.26005,-8.2274,-8.2274,-8.4762
91,-8.06403,-8.03045,-8.03045,-8.35921
92,-7.83007,-7.81161,-7.81161,-8.20713
93,-7.58523,-7.56846,-7.56846,-8.03045
94,-7.29987,-7.2983,-7.29829,-7.81161
95,-7.0274,-6.99812,-6.99811,-7.56846
96,-6.81373,-6.66458,-6.67277,-7.27396
97,-6.50377,-6.29695,-6.29397,-6.9966
98,-6.2774,-6.2283,-5.88224,-6.52807
99,-6.09912,-6.16959,-5.52038,-6.18898
100,-8.45699,-8.45776,-8.4527,-8.44932
101,-8.46971,-8.4718,-8.46051,-8.47391
102,-8.47863,-8.47564,-8.47566,-8.48595
103,-8.49926,-8.49506,-8.48232,-8.48416
104,-8.51027,-8.5028,-8.50585,-8.50764
105,-8.5328,-8.52468,-8.51865,-8.52635
106,-8.53199,-8.55238,-8.52887,-8.53566
107,-8.54949,-8.53861,-8.53584,-8.54177
108,-8.41175,-8.40465,-8.40465,-8.62955
109,-8.23556,-8.2274,-8.2274,-8.52239
110,-8.05575,-8.03045,-8.03045,-8.37219
111,-7.8193,-7.81161,-7.81161,-8.14099
112,-7.60578,-7.56846,-7.56846,-7.97008
113,-7.30491,-7.29829,-7.29829,-7.81161
114,-7.02913,-6.99811,-6.9981,-7.56846
115,-6.66895,-6.66458,-6.66457,-7.29829
116,-6.50268,-6.29397,-6.30493,-6.87674
117,-6.20018,-5.88255,-5.88219,-6.66432
118,-5.96047,-5.6609,-5.42465,-6.05308
119,-5.75101,-5.79436,-4.94251,-5.80833
120,-8.36016,-8.37642,-8.37615,-8.384
121,-8.38981,-8.37347,-8.37733,-8.37618
122,-8.40234,-8.38122,-8.38621,-8.3841
123,-8.38491,-8.39411,-8.38947,-8.39361
124,-8.39792,-8.40734,-8.40217,-8.39855
125,-8.41981,-8.40872,-8.39888,-8.4111
126,-8.40799,-8.4116,-8.40629,-8.40893
127,-8.39564,-8.38105,-8.38072,-8.4274
128,-8.25707,-8.2274,-8.2274,-8.47114
129,-8.04505,-8.03045,-8.03045,-8.33418
130,-7.8439,-7.81161,-7.81161,-8.14918
131,-7.58505,-7.56846,-7.56846,-7.93368
132,-7.3496,-7.29829,-7.29829,-7.72011
133,-7.01892,-6.9981,-6.9981,-7.56842
134,-6.68806,-6.66457,-6.66456,-7.29829
135,-6.32434,-6.29397,-6.29397,-6.9981
136,-6.11128,-5.88219,-5.89422,-6.60947
137,-5.87153,-5.42468,-5.42465,-6.29389
138,-5.6252,-5.26202,-4.91628,-5.78526
139,-5.40386,-5.40091,-4.35748,-5.40747
140,-8.2846,-8.29854,-8.28909,-8.31224
141,-8.28715,-8.2964,-8.28873,-8.29561
142,-8.30752,-8.2966,-8.28401,-8.30021
143,-8.30301,-8.29384,-8.28045,-8.29479
144,-8.28986,-8.29943,-8.28171,-8.28915
145,-8.27224,-8.27587,-8.27562,-8.27641
146,-8.28714,-8.26514,-8.26193,-8.25742
147,-8.21871,-8.20931,-8.20793,-8.25001
148,-8.05377,-8.03045,-8.03045,-8.32662
149,-7.82351,-7.81161,-7.81161,-8.14685
150,-7.57724,-7.56846,-7.56846,-7.82893
151,-7.32764,-7.29829,-7.29829,-7.77184
152,-7.04399,-6.9981,-6.9981,-7.49456
153,-6.72542,-6.66456,-6.66456,-7.29829
154,-6.29988,-6.29397,-6.29396,-6.9981
155,-5.90268,-5.88219,-5.88219,-6.66456
156,-5.74645,-5.42465,-5.42465,-6.29397
157,-5.51656,-4.91628,-4.91628,-5.88219
158,-5.24115,-4.35142,-4.35142,-5.42465
159,-4.98129,-4.35142,-3.7238,-4.91628
160,-8.20362,-8.1853,-8.1875,-8.18915
161,-8.19033,-8.18948,-8.18299,-8.18222
162,-8.19606,-8.1767,-8.17427,-8.17252
163,-8.17354,-8.1641,-8.16925,-8.17286
164,-8.15553,-8.15198,-8.15399,-8.16727
165,-8.13266,-8.13549,-8.13614,-8.13905
166,-8.13108,-8.1043,-8.10065,-8.12269
167,-8.04279,-8.01421,-8.01457,-8.05881
168,-7.81527,-7.81161,-7.81161,-8.12871
169,-7.60738,-7.56846,-7.56846,-7.90492
170,-7.30069,-7.29829,-7.29829,-7.6442
171,-7.03044,-6.9981,-6.9981,-7.49438
172,-6.72301,-6.66456,-6.66456,-7.22109
173,-6.29893,-6.29396,-6.29396,-6.9981
174,-5.92988,-5.88219,-5.88218,-6.66456
175,-5.48072,-5.42465,-5.42465,-6.29396
176,-5.38195,-4.91628,-4.91628,-5.88218
177,-5.07625,-4.35142,-4.35142,-5.42465
178,-4.80968,-3.7238,-3.7238,-4.91627
179,-4.59545,-3.7238,-3.02644,-4.35142
180,-8.08545,-8.0816,-8.07891,-8.07384
181,-8.08154,-8.0713,-8.0681,-8.08702
182,-8.04144,-8.05819,-8.06688,-8.06754
183,-8.03829,-8.05462,-8.04257,-8.04568
184,-8.02402,-8.03139,-8.01493,-8.03317
185,-7.98464,-7.98671,-7.98257,-7.99889
186,-7.95028,-7.92582,-7.92066,-7.91798
187,-7.81452,-7.79906,-7.79931,-7.88523
188,-7.57985,-7.56846,-7.56846,-7.89216
189,-7.3222,-7.29829,-7.29829,-7.71355
190,-7.01592,-6.9981,-6.9981,-7.45791
191,-6.67294,-6.66456,-6.66456,-7.13754
192,-6.32485,-6.29396,-6.29396,-6.7855
193,-5.95648,-5.88218,-5.88218,-6.6645
194,-5.4357,-5.42465,-5.42465,-6.29396
195,-5.09971,-4.91628,-4.91628,-5.88218
196,-4.92402,-4.35142,-4.35142,-5.42465
197,-4.6684,-3.7238,-3.7238,-4.91628
198,-4.3369,-3.02644,-3.02644,-4.35142
199,-4.13566,-3.02644,-2.2516,-3.7238
200,-7.95528,-7.9633,-7.96247,-7.95851
201,-7.95744,-7.96157,-7.95681,-7.95186
202,-7.9436,-7.93556,-7.94274,-7.9538
203,-7.90723,-7.92327,-7.90809,-7.9231
204,-7.86535,-7.8841,-7.86558,-7.8841
205,-7.82757,-7.81199,-7.81456,-7.82341
206,-7.71693,-7.72391,-7.71903,-7.73234
207,-7.57169,-7.56006,-7.55932,-7.6716
208,-7.34708,-7.29829,-7.29829,-7.6529
209,-7.05235,-6.9981,-6.9981,-7.43773
210,-6.66545,-6.66456,-6.66456,-7.15617
211,-6.33494,-6.29396,-6.29396,-6.86302
212,-5.92279,-5.88218,-5.88218,-6.47062
213,-5.45892,-5.42465,-5.42465,-6.1244
214,-5.02398,-4.91628,-4.91628,-5.88215
215,-4.59457,-4.35142,-4.35142,-5.42465
216,-4.50353,-3.7238,-3.7238,-4.91627
217,-4.23489,-3.02644,-3.02644,-4.35142
218,-3.94557,-2.2516,-2.2516,-3.7238
219,-3.67884,-2.2516,-1.39066,-3.02644
220,-7.83845,-7.84313,-7.84484,-7.84278
221,-7.83942,-7.84605,-7.82717,-7.83026
222,-7.8159,-7.82206,-7.81,-7.80793
223,-7.79486,-7.76255,-7.76125,-7.77379
224,-7.72597,-7.7068,-7.69609,-7.71463
225,-7.64698,-7.62909,-7.62298,-7.62785
226,-7.50419,-7.49638,-7.49814,-7.51881
227,-7.33237,-7.29185,-7.29173,-7.41351
228,-7.04719,-6.9981,-6.9981,-7.3929
229,-6.70718,-6.66456,-6.66456,-7.08164
230,-6.36114,-6.29396,-6.29396,-6.81782
231,-5.91049,-5.88218,-5.88218,-6.34036
232,-5.44821,-5.42465,-5.42465,-6.08071
233,-4.92486,-4.91628,-4.91895,-5.53037
234,-4.52874,-4.35142,-4.35804,-5.28159
235,-4.19131,-3.7238,-3.7238,-4.91627
236,-4.13327,-3.49739,-3.02644,-4.29755
237,-3.7376,-2.2516,-2.53237,-3.73039
238,-3.42913,-1.39066,-1.39066,-3.02644
239,-3.14677,-1.39066,-0.43407,-2.2516
240,-7.72566,-7.7023,-7.70949,-7.71285
241,-7.71555,-7.69615,-7.69106,-7.68537
242,-7.68741,-7.66594,-7.65477,-7.6735
243,-7.60728,-7.60431,-7.59864,-7.62109
244,-7.53228,-7.51736,-7.52291,-7.51739
245,-7.44015,-7.41096,-7.41083,-7.42901
246,-7.29005,-7.24571,-7.242,-7.27986
247,-7.04781,-6.99371,-6.99378,-7.02076
248,-6.68554,-6.66456,-6.66456,-6.96339
249,-6.32781,-6.29396,-6.29396,-6.69093
250,-5.9317,-5.88218,-5.88219,-6.34493
251,-5.51023,-5.42465,-5.42475,-6.13852
252,-5.0062,-4.91628,-4.91885,-5.64126
253,-4.43683,-4.35142,-4.37117,-5.23058
254,-4.06559,-3.7238,-3.74792,-4.8303
255,-3.70636,-3.02644,-3.02644,-4.35141
256,-3.63012,-2.30122,-2.2516,-3.71875
257,-3.17478,-2.57736,-1.39066,-3.11818
258,-2.86315,-0.43407,-0.434142,-2.25161
259,-2.5571,-0.43407,0.628811,-1.39066
260,-7.57073,-7.56935,-7.57318,-7.58741
261,-7.55303,-7.5474,-7.55141,-7.54681
262,-7.49994,-7.50742,-7.48885,-7.52143
263,-7.43999,-7.44009,-7.43664,-7.43753
264,-7.34268,-7.32523,-7.32202,-7.35441
265,-7.20424,-7.17862,-7.17517,-7.17636
266,-6.96481,-6.96126,-6.96007,-6.99834
267,-6.7,-6.66209,-6.66191,-6.82633
268,-6.35568,-6.29396,-6.29396,-6.73528
269,-5.91847,-5.88219,-5.88219,-6.41646
270,-5.4458,-5.42465,-5.43727,-5.93075
271,-4.99241,-4.91628,-4.92898,-5.51955
272,-4.48612,-4.35142,-4.38155,-5.2364
273,-4.02379,-3.7238,-3.79054,-4.6131
274,-3.58472,-3.02644,-3.08146,-4.21749
275,-3.23688,-2.2516,-2.2516,-3.72379
276,-3.05099,-1.39066,-1.39355,-3.02646
277,-2.59754,-0.435282,-0.43407,-2.25258
278,-2.22276,0.628797,0.628811,-1.39068
279,-1.95458,0.628811,1.80979,-0.43407
280,-7.43161,-7.42957,-7.43463,-7.43518
281,-7.39743,-7.39773,-7.39712,-7.40679
282,-7.33802,-7.34396,-7.33326,-7.33675
283,-7.27796,-7.24027,-7.24909,-7.2761
284,-7.12501,-7.111,-7.1042,-7.13135
285,-6.92246,-6.91506,-6.91166,-6.9464
286,-6.64926,-6.64056,-6.64159,-6.74227
287,-6.35566,-6.29263,-6.29249,-6.4296
288,-5.93974,-5.88218,-5.88218,-6.19711
289,-5.47191,-5.43373,-5.42465,-5.85271
290,-5.03132,-4.92479,-4.96498,-5.13975
291,-4.55173,-4.35313,-4.4755,-4.79935
292,-3.99873,-3.72401,-4.0339,-4.04602
293,-3.56142,-3.02644,-3.45638,-3.80654
294,-3.12928,-2.2516,-2.4853,-3.48295
295,-2.69915,-1.3907,-1.39066,-3.02644
296,-2.4011,-0.900968,-0.43407,-2.35016
297,-2.07884,0.62849,0.628811,-1.39354
298,-1.66518,1.80979,1.80979,-0.43407
299,-1.33678,1.80979,3.12199,0.628811
300,-7.29411,-7.29137,-7.29284,-7.29497
301,-7.24717,-7.23835,-7.2471,-7.24992
302,-7.15939,-7.17218,-7.16322,-7.16242
303,-7.07947,-7.04792,-7.04279,-7.06996
304,-6.90217,-6.86541,-6.86603,-6.91788
305,-6.64084,-6.60938,-6.60962,-6.80619
306,-6.30716,-6.28209,-6.28249,-6.38763
307,-5.93588,-5.88158,-5.8816,-5.97178
308,-5.43091,-5.42465,-5.42465,-5.76383
309,-4.97312,-4.94529,-4.91628,-5.60043
310,-4.51935,-4.50927,-4.37284,-4.54952
311,-4.07031,-4.0793,-4.06939,-4.15669
312,-3.59664,-3.38914,-3.60109,-3.66221
313,-3.17093,-2.32565,-3.08619,-3.12764
314,-2.68346,-1.39066,-1.97796,-2.98978
315,-2.17355,-0.434073,-0.43407,-2.2516
316,-1.84951,-0.151815,0.628811,-1.43044
317,-1.45548,1.80714,1.80979,-0.435967
318,-1.07186,3.12199,3.12199,0.628811
319,-0.836373,3.12199,4.57999,1.80979
320,-7.17174,-7.1397,-7.14946,-7.1405
321,-7.09251,-7.08634,-7.08283,-7.11068
322,-6.98906,-6.983,-6.98786,-7.00421
323,-6.84955,-6.81847,-6.82283,-6.83494
324,-6.59092,-6.583,-6.58501,-6.65466
325,-6.31922,-6.27027,-6.26744,-6.30292
326,-5.92838,-5.87839,-5.87842,-6.0157
327,-5.50243,-5.4245,-5.42451,-5.75965
328,-4.96358,-4.91988,-4.91628,-5.39009
329,-4.45772,-4.40474,-4.35142,-5.10357
330,-4.07905,-4.0316,-3.72968,-4.22017
331,-3.62115,-3.60693,-3.34115,-3.70096
332,-3.18737,-3.15899,-3.09238,-3.18075
333,-2.74671,-1.83655,-2.64826,-2.69734
334,-2.2557,-0.43407,-1.45162,-2.61414
335,-1.81211,0.628806,0.628811,-1.39066
336,-1.35508,1.37479,1.80979,-0.476892
337,-0.957107,3.11753,3.12199,0.628282
338,-0.668253,4.57999,4.57999,1.80979
339,-0.418571,4.57999,6.19999,3.12199
340,-7.02066,-7.01395,-6.99345,-7.01731
341,-6.92287,-6.93889,-6.93686,-6.92706
342,-6.83336,-6.80665,-6.80346,-6.80111
343,-6.58151,-6.57504,-6.58242,-6.61076
344,-6.2842,-6.26654,-6.26426,-6.31141
345,-5.90842,-5.87577,-5.87583,-6.12403
346,-5.47938,-5.42392,-5.42391,-5.68558
347,-4.99138,-4.92215,-4.91628,-5.11155
348,-4.51993,-4.42952,-4.35142,-5.10745
349,-4.11674,-3.84838,-3.7238,-4.63929
350,-3.6495,-3.57165,-3.02703,-3.99848
351,-3.25276,-3.17215,-2.37345,-3.49019
352,-2.75259,-2.72376,-1.9961,-2.97577
353,-2.24522,-1.12861,-2.2557,-2.25673
354,-1.84616,0.628811,-0.714732,-2.12202
355,-1.38964,1.80979,1.80979,-0.434083
356,-0.931665,2.86179,3.12199,0.448835
357,-0.515949,4.57907,4.57999,1.80917
358,-0.298541,6.19999,6.19999,3.12199
359,-0.199,6.19999,7.99999,4.57999
360,-6.90279,-6.905,-6.86638,-6.86952
361,-6.79119,-6.80992,-6.81524,-6.82162
362,-6.6647,-6.61878,-6.62099,-6.66639
363,-6.29987,-6.28994,-6.31053,-6.46506
364,-5.8971,-5.88213,-6.02717,-6.04116
365,-5.45226,-5.42465,-5.64135,-5.73537
366,-5.05167,-4.91628,-5.30105,-5.37898
367,-4.59371,-4.35142,-5.07205,-5.2291
368,-4.23341,-3.7238,-4.82921,-4.84585
369,-3.78231,-3.02644,-4.35161,-4.34355
370,-3.40538,-2.2516,-3.7632,-3.72124
371,-2.88824,-1.39066,-3.11669,-3.03026
372,-2.45083,-0.43407,-2.30003,-2.2649
373,-1.98391,0.628811,-1.56338,-1.3976
374,-1.53227,1.80979,-0.513296,-0.450475
375,-1.10757,3.12199,3.12199,0.628811
376,-0.607145,4.57999,4.57999,1.80979
377,-0.199,6.19999,6.19999,3.12199
378,-0.1,7.99999,7.99999,4.57999
379,-0.1,7.99999,10,6.19999
380,-6.8437,-6.81252,-6.83254,-6.80756
381,-6.71843,-6.72569,-6.70964,-6.77196
382,-6.56649,-6.55076,-6.57101,-6.58472
383,-6.29742,-6.30749,-6.3167,-6.35704
384,-6.03233,-6.00894,-6.13327,-6.05942
385,-5.67284,-5.66798,-5.6821,-5.72003
386,-5.2961,-5.29945,-5.30856,-5.3012
387,-4.86378,-4.8681,-4.88184,-4.94704
388,-4.3508,-4.35143,-4.44943,-4.41271
389,-3.73046,-3.87925,-3.93948,-4.20133
390,-3.03848,-3.38384,-3.54378,-3.74365
391,-2.2912,-2.88573,-3.0883,-3.38934
392,-1.39878,-2.6173,-2.66479,-2.85072
393,-0.480292,-2.14474,-2.09137,-2.24739
394,0.613243,-0.739751,-1.63771,-1.75034
395,-1.09854,4.57999,0.522477,-1.04197
396,-0.592867,6.19999,3.17087,1.43937
397,-0.199,7.99999,5.98819,4.41579
398,-0.09442,10,7.86393,6.09944
399,0,0,0,0
400,-5.8705,-5.88585,-5.90006,-5.88221
401,-5.9118,-5.94118,-5.90976,-5.93207
402,-5.99315,-6.02553,-6.01969,-5.98707
403,-6.15104,-6.13151,-6.15923,-6.13167
404,-6.3027,-6.29065,-6.28234,-6.28738
405,-6.48391,-6.51313,-6.48256,-6.48378
406,-6.72277,-6.80761,-6.72156,-6.71129
407,-6.97595,-6.96366,-6.96502,-6.96591
408,-6.68967,-6.66457,-6.66456,-7.24719
409,-6.44839,-6.9981,-6.29397,-6.9981
410,-6.68967,-7.27988,-6.66456,-6.66457
411,-7.00619,-6.99266,-6.98711,-6.9877
412,-6.75554,-6.73615,-6.74825,-6.78255
413,-6.51907,-6.5109,-6.51031,-6.53771
414,-6.3027,-6.30705,-6.32321,-6.33597
415,-6.11216,-6.13656,-6.12583,-6.15318
416,-5.99315,-5.9973,-6.00241,-6.01493
417,-5.8705,-5.88516,-5.86275,-5.88053
418,-5.78666,-5.78915,-5.8125,-5.79157
419,-5.7441,-5.73742,-5.75269,-5.75036
420,-5.84002,-5.86253,-5.84764,-5.84865
421,-5.90325,-5.88845,-5.88393,-5.87228
422,-5.94857,-5.98139,-5.96544,-5.97257
423,-6.07991,-6.05604,-6.0737,-6.0715
424,-6.18126,-6.20604,-6.19823,-6.18932
425,-6.3606,-6.36058,-6.34642,-6.35212
426,-6.5218,-6.52083,-6.53265,-6.53307
427,-6.71693,-6.6645,-6.6645,-6.6976
428,-6.30237,-6.29397,-6.29396,-6.99797
429,-6.06485,-6.66456,-5.88219,-6.66456
430,-6.2953,-6.99809,-6.29396,-6.29397
431,-6.69649,-6.76876,-6.66456,-6.66456
432,-6.5596,-6.56977,-6.56644,-6.59248
433,-6.39313,-6.38038,-6.3722,-6.41447
434,-6.23627,-6.21815,-6.19496,-6.22536
435,-6.05446,-6.05441,-6.06302,-6.06546
436,-5.97067,-5.93114,-5.94874,-5.94129
437,-5.80898,-5.81479,-5.81746,-5.85414
438,-5.74883,-5.75477,-5.76572,-5.75043
439,-5.69549,-5.72391,-5.75557,-5.70652
440,-5.77366,-5.81019,-5.75494,-5.7307
441,-5.79437,-5.81056,-5.81845,-5.80282
442,-5.89101,-5.84531,-5.86946,-5.87565
443,-5.9404,-5.92691,-5.9201,-5.95142
444,-6.06832,-6.07035,-6.03209,-6.04016
445,-6.16564,-6.17302,-6.17775,-6.18281
446,-6.35274,-6.35439,-6.31686,-6.31725
447,-6.31931,-6.29396,-6.29396,-6.52548
448,-5.89569,-5.88219,-5.88218,-6.66456
449,-5.67565,-6.29396,-5.42465,-6.29396
450,-5.9418,-6.66456,-5.88218,-5.88219
451,-6.35039,-6.49898,-6.29396,-6.29396
452,-6.34837,-6.34996,-6.33,-6.34953
453,-6.20888,-6.1903,-6.19535,-6.20116
454,-6.06613,-6.05751,-6.05538,-6.04518
455,-5.92799,-5.91133,-5.9413,-5.96649
456,-5.87209,-5.82356,-5.82632,-5.82381
457,-5.74496,-5.73223,-5.75618,-5.75382
458,-5.69032,-5.71313,-5.67741,-5.70195
459,-5.65014,-5.67074,-5.68417,-5.68651
460,-5.68625,-5.6378,-5.65631,-5.64438
461,-5.66056,-5.65778,-5.67617,-5.6859
462,-5.74163,-5.77295,-5.71027,-5.70755
463,-5.77272,-5.79479,-5.79442,-5.79222
464,-5.8512,-5.85256,-5.86487,-5.88354
465,-5.98556,-5.98464,-5.96738,-5.97943
466,-6.11221,-6.0782,-6.0692,-6.14209
467,-5.9382,-5.88218,-5.88218,-6.32106
468,-5.46517,-5.42465,-5.42465,-6.29396
469,-5.27588,-5.88218,-4.91628,-5.88218
470,-5.44686,-6.29396,-5.42465,-5.42465
471,-5.95294,-6.29004,-5.88218,-5.88218
472,-6.10507,-6.0802,-6.08685,-6.08429
473,-6.00052,-5.97866,-5.9556,-6.00493
474,-5.87914,-5.8644,-5.87766,-5.86342
475,-5.75578,-5.76148,-5.77533,-5.79073
476,-5.70966,-5.67443,-5.71225,-5.66911
477,-5.64401,-5.633,-5.63814,-5.62516
478,-5.59842,-5.5848,-5.59087,-5.58767
479,-5.54721,-5.5619,-5.55685,-5.61052
480,-5.5449,-5.51319,-5.51196,-5.49656
481,-5.49554,-5.56958,-5.50856,-5.53354
482,-5.59224,-5.58748,-5.56306,-5.56313
483,-5.58953,-5.58521,-5.59624,-5.64152
484,-5.6648,-5.64524,-5.6314,-5.65582
485,-5.68207,-5.71541,-5.69515,-5.70599
486,-5.80699,-5.75495,-5.75557,-5.75378
487,-5.48438,-5.42465,-5.42464,-5.98755
488,-4.92191,-4.91628,-4.91628,-5.88217
489,-4.84186,-5.42465,-4.35142,-5.42465
490,-5.01151,-5.88218,-4.91628,-4.91628
491,-5.47754,-6.07661,-5.42464,-5.42465
492,-5.81329,-5.79423,-5.79022,-5.78334
493,-5.76666,-5.70251,-5.7137,-5.71721
494,-5.64286,-5.64166,-5.66005,-5.67166
495,-5.57902,-5.59558,-5.59587,-5.59062
496,-5.55978,-5.55027,-5.53427,-5.53649
497,-5.52077,-5.49075,-5.50949,-5.48528
498,-5.44847,-5.44142,-5.48132,-5.4759
499,-5.43327,-5.42218,-5.42862,-5.43275
500,-5.36851,-5.34714,-5.34411,-5.31411
501,-5.33169,-5.36944,-5.34659,-5.37197
502,-5.38382,-5.38164,-5.37817,-5.39698
503,-5.35637,-5.39316,-5.37347,-5.3997
504,-5.41202,-5.4143,-5.39208,-5.39266
505,-5.39324,-5.40728,-5.3919,-5.41871
506,-5.41827,-5.36669,-5.36777,-5.40232
507,-4.95434,-4.91627,-4.91627,-5.70492
508,-4.54357,-4.35142,-4.35143,-5.42461
509,-4.33468,-4.91628,-3.7238,-4.91628
510,-4.50017,-5.42464,-4.35142,-4.35142
511,-4.92767,-5.8116,-4.91627,-4.91627
512,-5.40167,-5.48173,-5.39838,-5.40335
513,-5.46376,-5.46935,-5.42972,-5.4422
514,-5.42898,-5.4237,-5.41409,-5.43786
515,-5.412,-5.40337,-5.36542,-5.37931
516,-5.36689,-5.36221,-5.36234,-5.35984
517,-5.33562,-5.35558,-5.33101,-5.3313
518,-5.34161,-5.31166,-5.31488,-5.30826
519,-5.2879,-5.31139,-5.31362,-5.29887
520,-5.146,-5.14902,-5.16947,-5.18146
521,-5.17418,-5.16006,-5.11595,-5.17318
522,-5.19805,-5.17764,-5.14781,-5.15168
523,-5.13075,-5.16289,-5.15416,-5.15651
524,-5.11811,-5.1359,-5.12867,-5.13164
525,-5.05862,-5.08166,-5.06156,-5.10618
526,-4.89999,-4.89246,-4.89376,-4.96514
527,-4.42312,-4.35141,-4.35167,-5.25121
528,-4.14237,-3.7238,-3.7238,-4.91627
529,-3.8649,-4.35142,-3.02644,-4.35142
530,-4.12037,-4.91627,-3.7238,-3.7238
531,-4.4186,-5.40405,-4.35144,-4.35141
532,-4.9962,-5.12594,-4.91209,-4.91184
533,-5.15414,-5.09241,-5.09905,-5.11373
534,-5.16045,-5.12905,-5.12842,-5.15995
535,-5.11982,-5.16958,-5.13448,-5.14843
536,-5.17964,-5.18522,-5.14606,-5.16758
537,-5.1536,-5.17947,-5.16876,-5.17191
538,-5.12123,-5.15843,-5.14205,-5.18132
539,-5.18141,-5.13122,-5.12575,-5.16869
540,-4.93515,-4.96604,-4.94299,-4.94528
541,-4.9594,-4.93855,-4.89043,-4.92836
542,-4.93743,-4.92165,-4.88556,-4.91877
